serialNo,name,date,amount,category
5288,Scarf,2024-09-19,1213.41,Clothing
5289,Maintenance,2024-09-13,6301.04,Home
5290,Storage,2024-09-25,6831.21,Others
5291,Parking,2024-09-11,1560.56,Transportation
5292,Theater,2024-09-03,4007.33,Entertainment
5293,Streaming Service,2024-09-06,9214.23,Entertainment
5294,Fast Food,2024-09-11,274.12,Food
5295,Internet,2024-09-27,1433.82,Communication
5296,Scooter,2024-09-14,3490.19,Transportation
5297,Yoga,2024-09-03,698.53,Sports
5298,Fuel,2024-09-25,1254.57,Transportation
5299,Cycling,2024-09-07,3366.07,Sports
5300,Seminar,2024-09-18,1820.97,Education
5301,Exam Fee,2024-10-21,4502.55,Education
5302,Subscription,2024-10-21,2415.67,Communication
5303,Train,2024-10-06,4408.83,Transportation
5304,Internet,2024-10-02,5452.02,Communication
5305,Hospital Bill,2024-10-21,9851.52,Medical
5306,Cafe,2024-10-27,9284.72,Food
5307,Lottery,2024-10-26,1942.83,Others
5308,Surgery,2024-10-17,8762.71,Medical
5309,Delivery,2024-10-16,6251.01,Food
5310,Accessories,2024-10-18,1290.00,Others
5311,Club,2024-10-21,4110.61,Entertainment
5312,Exam Fee,2024-10-10,444.30,Education
5313,Rent,2024-10-04,9623.49,Home
5314,Movie,2024-10-01,5936.74,Entertainment
5315,Maintenance,2024-10-07,6246.01,Home
5316,Music Festival,2024-10-16,4821.03,Entertainment
5317,Taxi,2024-10-27,629.77,Transportation
5318,Ride Sharing,2024-10-25,5732.45,Transportation
5319,Therapy,2024-10-21,5581.81,Medical
5320,Exam Fee,2024-10-10,5703.10,Education
5321,Accessories,2024-10-08,9691.68,Others
5322,Workshop,2024-10-15,7144.14,Education
5323,Hat,2024-10-27,2276.16,Clothing
5324,Parking,2024-10-19,5281.42,Transportation
5325,Backpack,2024-10-27,1416.28,Education
5326,Maintenance,2024-10-22,4755.88,Home
5327,Travel Insurance,2024-10-12,4071.91,Travel
5328,Insurance,2024-10-16,9429.91,Medical
5329,Visa Fee,2024-10-28,4207.11,Travel
5330,Game,2024-10-23,8618.16,Entertainment
5331,Gas,2024-10-27,8415.23,Home
5332,Yoga,2024-10-11,8924.23,Sports
5333,Dress,2024-10-08,6925.42,Clothing
5334,Belt,2024-10-23,7797.02,Clothing
5335,Fitness Class,2024-10-12,6134.98,Sports
5336,Bus,2024-10-27,2644.57,Transportation
5337,Eye Exam,2024-10-17,8828.03,Medical
5338,Taxi,2024-10-21,667.55,Travel
5339,Meat,2024-10-19,2378.37,Food
5340,Appliance,2024-10-19,3093.91,Home
5341,Movie,2024-10-25,7469.79,Entertainment
5342,Movie,2024-10-26,8150.25,Entertainment
5343,Lottery,2024-10-11,467.41,Others
5344,Shoes,2024-10-16,8597.67,Clothing
5345,Taxi,2024-10-17,6924.45,Travel
5346,Yoga,2024-10-16,7833.11,Sports
5347,Health Check,2024-10-12,2470.16,Medical
5348,Online Course,2024-10-21,4105.73,Education
5349,Health Check,2024-10-02,8390.10,Medical
5350,Tuition,2024-10-03,5386.55,Education
5351,Bicycle,2024-10-13,4467.75,Transportation
5352,Gym,2024-10-20,3218.10,Sports
5353,Dental Check,2024-10-18,5199.76,Medical
5354,Mobile Recharge,2024-10-16,4951.78,Communication
5355,Drinks,2024-10-26,739.11,Food
5356,Equipment,2024-10-06,9827.80,Sports
5357,Shirt,2024-10-01,9441.73,Clothing
5358,Taxi,2024-10-17,5837.64,Transportation
5359,Electricity,2024-10-21,4362.92,Home
5360,Visa Fee,2024-10-26,149.83,Travel
5361,Bicycle,2024-10-03,2406.16,Transportation
5362,Gift,2024-10-09,8329.25,Others
5363,Charity,2024-10-16,4417.33,Others
5364,Phone Bill,2024-10-08,5796.46,Communication
5365,Meat,2024-10-09,2683.06,Food
5366,Cruise,2024-10-28,2356.91,Travel
5367,Ride Sharing,2024-10-14,3174.77,Transportation
5368,Books,2024-10-25,7877.55,Education
5369,Train,2024-10-17,5662.58,Travel
5370,Hospital Bill,2024-10-06,369.38,Medical
5371,Storage,2024-10-03,1427.01,Others
5372,Accessories,2024-10-17,620.63,Others
5373,Storage,2024-10-20,7133.63,Others
5374,Security,2024-10-19,8616.62,Others
5375,Phone Bill,2024-10-08,1428.23,Communication
5376,Electricity,2024-10-08,8764.35,Home
5377,Dental Check,2024-10-24,2012.68,Medical
5378,Vegetables,2024-10-20,6883.27,Food
5379,Socks,2024-10-20,2865.72,Clothing
5380,Music Festival,2024-10-03,6711.51,Entertainment
5381,Jeans,2024-10-15,339.40,Clothing
5382,Water Bill,2024-10-28,2734.14,Home
5383,Security,2024-10-19,2054.39,Others
5384,Cafe,2024-10-03,2842.65,Food
5385,Electricity,2024-10-09,9895.03,Home
5386,Books,2024-10-26,4874.55,Education
5387,Roaming,2024-10-15,7161.47,Communication
5388,Charity,2024-10-07,8463.80,Others
5389,Game,2024-10-02,1272.88,Entertainment
5390,Taxi,2024-10-21,8198.99,Travel
5391,Groceries,2024-10-08,6834.18,Food
5392,Lottery,2024-10-27,4000.42,Others
5393,Internet,2024-10-01,6699.15,Communication
5394,Therapy,2024-10-14,8898.13,Medical
5395,Belt,2024-10-01,5466.80,Clothing
5396,Surgery,2024-10-18,683.93,Medical
5397,Surgery,2024-10-08,9516.41,Medical
5398,Accessories,2024-10-11,4307.78,Others
5399,Socks,2024-10-26,2226.33,Clothing
5400,Gift,2024-10-26,9966.27,Others
5401,Lottery,2024-11-16,5341.03,Others
5402,Fruits,2024-11-20,6544.27,Food
5403,Pet,2024-11-25,2324.31,Others
5404,Metro,2024-11-25,543.31,Transportation
5405,Theater,2024-11-09,4491.32,Entertainment
5406,Hotel,2024-11-01,2187.91,Travel
5407,Gym,2024-11-24,2540.89,Sports
5408,Pen,2024-11-21,1819.09,Education
5409,Game,2024-11-10,4756.56,Entertainment
5410,Postage,2024-11-22,7094.53,Communication
5411,Fitness Class,2024-11-17,1147.90,Sports
5412,Lottery,2024-11-05,2512.09,Others
5413,Parking,2024-11-18,8989.85,Transportation
5414,Socks,2024-11-05,8230.91,Clothing
5415,Gym,2024-11-03,5723.17,Sports
5416,Roaming,2024-11-02,7052.51,Communication
5417,Security,2024-11-24,1532.50,Others
5418,Therapy,2024-11-06,9409.78,Medical
5419,Fruits,2024-11-10,633.59,Food
5420,Charity,2024-11-12,2996.34,Others
5421,Maintenance,2024-11-03,5494.69,Home
5422,Internet,2024-11-19,2752.55,Home
5423,Dress,2024-11-17,5475.44,Clothing
5424,Football,2024-11-14,6242.67,Sports
5425,Train,2024-11-22,1214.59,Travel
5426,Notebook,2024-11-18,3656.08,Education
5427,Basketball,2024-11-06,6939.29,Sports
5428,Parking,2024-11-03,5293.59,Transportation
5429,Doctor Visit,2024-11-18,7872.45,Medical
5430,Metro,2024-11-10,9518.25,Transportation
5431,Bicycle,2024-11-24,7314.34,Transportation
5432,Taxi,2024-11-28,8781.93,Travel
5433,Bus,2024-11-06,3048.87,Transportation
5434,Mortgage,2024-11-05,827.54,Home
5435,VPN,2024-11-12,9793.06,Communication
5436,Game,2024-11-25,2107.29,Entertainment
5437,Vegetables,2024-11-07,548.98,Food
5438,Club,2024-11-11,6170.03,Entertainment
5439,Internet,2024-11-28,9458.20,Communication
5440,Meat,2024-11-01,1458.17,Food
5441,Mobile Recharge,2024-11-25,9519.49,Communication
5442,Amusement Park,2024-11-11,6000.76,Entertainment
5443,Insurance,2024-11-20,8297.35,Medical
5444,Basketball,2024-11-17,4503.19,Sports
5445,Dental Check,2024-11-05,2378.51,Medical
5446,Running,2024-11-24,9250.30,Sports
5447,Meat,2024-11-03,2079.37,Food
5448,Online Course,2024-11-22,2016.62,Education
5449,Dental Check,2024-11-18,8910.06,Medical
5450,Train,2024-11-15,6468.85,Transportation
5451,Charity,2024-11-18,1362.26,Others
5452,Dress,2024-11-18,5695.52,Clothing
5453,Fuel,2024-11-19,8017.23,Transportation
5454,Furniture,2024-11-19,9191.61,Home
5455,Fast Food,2024-11-11,8372.61,Food
5456,Cycling,2024-11-11,9041.73,Sports
5457,Seminar,2024-11-09,6774.76,Education
5458,Amusement Park,2024-11-01,5605.44,Entertainment
5459,Train,2024-11-21,7691.67,Travel
5460,Mobile Recharge,2024-11-23,6306.31,Communication
5461,Surgery,2024-11-05,6846.02,Medical
5462,Fruits,2024-11-20,9842.04,Food
5463,Tuition,2024-11-18,6894.34,Education
5464,Tennis,2024-11-12,491.74,Sports
5465,Maintenance,2024-11-01,3765.85,Home
5466,Bicycle,2024-11-01,4133.05,Transportation
5467,Online Course,2024-11-23,1440.08,Education
5468,Hotel,2024-11-21,7528.98,Travel
5469,Mobile Recharge,2024-11-07,1290.81,Communication
5470,Yoga,2024-11-10,8607.84,Sports
5471,Fast Food,2024-11-22,4212.70,Food
5472,Cycling,2024-11-20,3075.01,Sports
5473,Cycling,2024-11-28,31.92,Sports
5474,Charity,2024-11-15,2856.84,Others
5475,Fuel,2024-11-13,5502.12,Transportation
5476,Ride Sharing,2024-11-03,7127.76,Transportation
5477,Phone Bill,2024-11-02,6508.99,Communication
5478,Donation,2024-11-27,7395.16,Others
5479,Storage,2024-11-18,8439.59,Others
5480,Laundry,2024-11-16,6235.81,Others
5481,Gas,2024-11-08,1705.10,Home
5482,Cruise,2024-11-19,6116.50,Travel
5483,Bank Fee,2024-11-08,6029.66,Others
5484,Dental Check,2024-11-01,5555.27,Medical
5485,Coat,2024-11-06,5819.18,Clothing
5486,Concert,2024-11-04,6219.05,Entertainment
5487,Postage,2024-11-24,4411.75,Communication
5488,Game,2024-11-27,451.15,Entertainment
5489,Shirt,2024-11-11,649.56,Clothing
5490,Exam Fee,2024-11-05,3289.51,Education
5491,Insurance,2024-11-13,2764.28,Medical
5492,Eye Exam,2024-11-14,6801.43,Medical
5493,Game,2024-11-14,8122.72,Entertainment
5494,Socks,2024-11-11,113.25,Clothing
5495,Bank Fee,2024-11-17,464.18,Others
5496,Therapy,2024-11-13,8170.55,Medical
5497,Visa Fee,2024-11-28,4938.69,Travel
5498,Snacks,2024-11-21,1261.50,Food
5499,Bus,2024-11-05,9294.85,Transportation
5500,Gift,2024-11-03,2292.61,Others
5501,Hospital Bill,2024-12-15,671.08,Medical
5502,Toll,2024-12-09,8670.82,Travel
5503,Furniture,2024-12-15,4781.43,Home
5504,Visa Fee,2024-12-15,5859.89,Travel
5505,Basketball,2024-12-24,8367.97,Sports
5506,Rent,2024-12-28,1009.45,Home
5507,Water Bill,2024-12-05,5552.99,Home
5508,Books,2024-12-16,7260.97,Education
5509,Stationery,2024-12-24,9220.47,Education
5510,Karaoke,2024-12-02,4222.61,Entertainment
5511,Online Course,2024-12-17,3269.91,Education
5512,Pet,2024-12-15,4948.82,Others
5513,Amusement Park,2024-12-04,6393.49,Entertainment
5514,Cruise,2024-12-12,8874.75,Travel
5515,Running,2024-12-04,2294.06,Sports
5516,Health Check,2024-12-20,9987.85,Medical
5517,Internet,2024-12-04,3909.85,Home
5518,Medicine,2024-12-13,4823.72,Medical
5519,Groceries,2024-12-04,2494.53,Food
5520,Scooter,2024-12-09,8577.07,Transportation
5521,Bank Fee,2024-12-08,8357.29,Others
5522,Lottery,2024-12-09,6893.19,Others
5523,Gift,2024-12-09,6160.96,Others
5524,Stationery,2024-12-19,2822.13,Education
5525,Delivery,2024-12-16,2381.80,Food
5526,Delivery,2024-12-24,1606.64,Food
5527,Appliance,2024-12-07,7217.27,Home
5528,Amusement Park,2024-12-09,7890.84,Entertainment
5529,Fuel,2024-12-20,2532.48,Travel
5530,Scarf,2024-12-01,270.39,Clothing
5531,Travel Insurance,2024-12-20,6498.43,Travel
5532,Drinks,2024-12-16,2441.34,Food
5533,Ride Sharing,2024-12-13,4868.48,Transportation
5534,Internet,2024-12-03,1322.07,Home
5535,Snacks,2024-12-27,7795.16,Food
5536,Security,2024-12-06,4242.58,Others
5537,Therapy,2024-12-06,9003.17,Medical
5538,Notebook,2024-12-24,6356.83,Education
5539,Running,2024-12-22,7960.09,Sports
5540,Storage,2024-12-23,5145.28,Others
5541,Train,2024-12-08,15.37,Transportation
5542,Fuel,2024-12-03,9156.66,Travel
5543,Gym,2024-12-26,3755.88,Sports
5544,Yoga,2024-12-24,9018.34,Sports
5545,Medicine,2024-12-08,7777.52,Medical
5546,Basketball,2024-12-21,3856.45,Sports
5547,Dress,2024-12-19,5653.77,Clothing
5548,Running,2024-12-21,1487.68,Sports
5549,Notebook,2024-12-06,7303.97,Education
5550,Basketball,2024-12-02,245.72,Sports
5551,Surgery,2024-12-19,9540.99,Medical
5552,Scarf,2024-12-10,6397.57,Clothing
5553,Toll,2024-12-13,8057.54,Travel
5554,Pet,2024-12-17,9085.14,Others
5555,Pet,2024-12-02,3765.02,Others
5556,Storage,2024-12-22,6586.25,Others
5557,Postage,2024-12-06,9384.67,Communication
5558,Drinks,2024-12-07,1495.98,Food
5559,Stationery,2024-12-25,8548.19,Education
5560,Jeans,2024-12-24,1544.43,Clothing
5561,Metro,2024-12-10,4864.55,Transportation
5562,Laundry,2024-12-23,774.70,Others
5563,Karaoke,2024-12-04,1886.18,Entertainment
5564,Insurance,2024-12-13,396.27,Medical
5565,Bank Fee,2024-12-08,4946.93,Others
5566,Furniture,2024-12-25,2395.54,Home
5567,Gas,2024-12-05,861.56,Home
5568,Hospital Bill,2024-12-07,8572.86,Medical
5569,Sports Event,2024-12-09,533.01,Entertainment
5570,Gym,2024-12-25,6977.42,Sports
5571,Snacks,2024-12-17,2791.12,Food
5572,Electricity,2024-12-12,8090.18,Home
5573,Ride Sharing,2024-12-16,7500.36,Transportation
5574,Gym,2024-12-23,9890.08,Sports
5575,Karaoke,2024-12-07,7957.12,Entertainment
5576,Phone Bill,2024-12-08,6379.97,Communication
5577,Music Festival,2024-12-10,3125.03,Entertainment
5578,Scarf,2024-12-21,4453.29,Clothing
5579,Socks,2024-12-04,6022.28,Clothing
5580,Subscription,2024-12-02,5269.25,Communication
5581,Gift,2024-12-21,5579.72,Others
5582,Shoes,2024-12-14,1577.28,Clothing
5583,Drinks,2024-12-02,7241.72,Food
5584,Books,2024-12-04,8001.87,Education
5585,Backpack,2024-12-19,3074.07,Education
5586,Travel Insurance,2024-12-04,3952.57,Travel
5587,Hotel,2024-12-19,7116.09,Travel
5588,Jeans,2024-12-18,5314.11,Clothing
5589,Tennis,2024-12-02,6292.28,Sports
5590,Data Plan,2024-12-09,3318.80,Communication
5591,Dental Check,2024-12-02,3062.69,Medical
5592,Meat,2024-12-15,6592.31,Food
5593,Basketball,2024-12-26,5981.86,Sports
5594,Club,2024-12-19,6964.63,Entertainment
5595,Taxi,2024-12-12,4125.06,Travel
5596,Flight,2024-12-08,3027.69,Travel
5597,Hospital Bill,2024-12-25,9699.45,Medical
5598,Concert,2024-12-11,1045.51,Entertainment
5599,Stationery,2024-12-18,2163.11,Education
5600,Karaoke,2024-12-04,1157.48,Entertainment
5601,Taxi,2025-01-14,7333.30,Travel
5602,Surgery,2025-01-02,1499.53,Medical
5603,Backpack,2025-01-11,9348.42,Education
5604,Pen,2025-01-24,7660.88,Education
5605,Tuition,2025-01-21,7000.80,Education
5606,Music Festival,2025-01-23,672.26,Entertainment
5607,Seminar,2025-01-04,9831.92,Education
5608,Taxi,2025-01-09,5455.14,Travel
5609,Gift,2025-01-02,5102.27,Others
5610,Postage,2025-01-04,4136.80,Communication
5611,Internet,2025-01-19,6529.27,Communication
5612,Appliance,2025-01-25,7619.46,Home
5613,Basketball,2025-01-24,7385.13,Sports
5614,Exam Fee,2025-01-21,3952.26,Education
5615,Shoes,2025-01-21,9015.88,Clothing
5616,Health Check,2025-01-11,7753.29,Medical
5617,Internet,2025-01-04,8054.98,Communication
5618,Books,2025-01-07,6526.63,Education
5619,Visa Fee,2025-01-17,2073.15,Travel
5620,Football,2025-01-11,7906.30,Sports
5621,Fuel,2025-01-10,7497.77,Transportation
5622,Equipment,2025-01-10,6398.93,Sports
5623,Rent,2025-01-24,6688.12,Home
5624,Subscription,2025-01-28,674.89,Communication
5625,SIM Card,2025-01-03,8699.42,Communication
5626,Surgery,2025-01-17,693.52,Medical
5627,Maintenance,2025-01-07,906.14,Home
5628,Seminar,2025-01-16,303.59,Education
5629,Water Bill,2025-01-15,3605.76,Home
5630,Storage,2025-01-25,1749.20,Others
5631,Mobile Recharge,2025-01-05,6415.53,Communication
5632,Internet,2025-01-11,8965.74,Home
5633,Stationery,2025-01-28,1414.56,Education
5634,Cruise,2025-01-28,9964.02,Travel
5635,Hotel,2025-01-27,8149.50,Travel
5636,Flight,2025-01-12,8276.03,Travel
5637,Seminar,2025-01-05,4526.02,Education
5638,Maintenance,2025-01-14,6246.92,Home
5639,Cleaning,2025-01-01,92.85,Home
5640,Health Check,2025-01-16,8225.39,Medical
5641,Bus,2025-01-28,9866.15,Transportation
5642,Accessories,2025-01-26,4862.76,Others
5643,Running,2025-01-05,8466.14,Sports
5644,Coat,2025-01-23,6362.55,Clothing
5645,Restaurant,2025-01-04,4504.89,Food
5646,Metro,2025-01-04,2755.90,Transportation
5647,Rental Car,2025-01-11,6680.70,Travel
5648,Shoes,2025-01-25,9436.24,Clothing
5649,Maintenance,2025-01-22,635.03,Home
5650,Cycling,2025-01-05,9294.47,Sports
5651,Postage,2025-01-27,6412.58,Communication
5652,Jacket,2025-01-20,7647.92,Clothing
5653,Taxi,2025-01-20,6253.41,Travel
5654,Backpack,2025-01-04,5908.59,Education
5655,Hat,2025-01-14,4558.24,Clothing
5656,Fitness Class,2025-01-01,1411.53,Sports
5657,Music Festival,2025-01-03,7937.41,Entertainment
5658,Socks,2025-01-09,6717.14,Clothing
5659,Sports Event,2025-01-22,6079.55,Entertainment
5660,Lottery,2025-01-23,1259.39,Others
5661,Laundry,2025-01-23,1634.20,Others
5662,Mortgage,2025-01-03,9777.95,Home
5663,Mobile Recharge,2025-01-21,908.67,Communication
5664,Streaming Service,2025-01-04,4396.16,Entertainment
5665,Socks,2025-01-15,6997.86,Clothing
5666,Movie,2025-01-02,6911.75,Entertainment
5667,Charity,2025-01-23,2413.29,Others
5668,Rental Car,2025-01-18,8502.53,Travel
5669,Therapy,2025-01-18,9723.63,Medical
5670,Train,2025-01-05,9612.04,Travel
5671,Dress,2025-01-21,271.44,Clothing
5672,Scarf,2025-01-23,4111.59,Clothing
5673,VPN,2025-01-01,2902.24,Communication
5674,Cruise,2025-01-22,6583.03,Travel
5675,Vegetables,2025-01-11,2717.66,Food
5676,Travel Insurance,2025-01-26,9820.03,Travel
5677,Football,2025-01-01,6862.37,Sports
5678,Pen,2025-01-10,8782.82,Education
5679,Amusement Park,2025-01-26,6657.61,Entertainment
5680,Metro,2025-01-24,9203.50,Transportation
5681,Pet,2025-01-02,3940.15,Others
5682,Game,2025-01-05,5236.95,Entertainment
5683,Backpack,2025-01-27,7646.54,Education
5684,Visa Fee,2025-01-19,4590.65,Travel
5685,Delivery,2025-01-19,1100.34,Food
5686,Medicine,2025-01-23,269.44,Medical
5687,Vaccination,2025-01-14,9552.60,Medical
5688,Equipment,2025-01-11,3933.21,Sports
5689,Scarf,2025-01-02,9903.20,Clothing
5690,Restaurant,2025-01-07,9556.70,Food
5691,Football,2025-01-12,1784.63,Sports
5692,Phone Bill,2025-01-23,246.61,Communication
5693,Running,2025-01-28,2286.05,Sports
5694,Bicycle,2025-01-26,7365.55,Transportation
5695,Pen,2025-01-12,9685.86,Education
5696,Flight,2025-01-12,7590.40,Travel
5697,Gym,2025-01-26,8924.30,Sports
5698,Bicycle,2025-01-07,4409.95,Transportation
5699,Internet,2025-01-03,9778.97,Home
5700,Game,2025-01-05,9796.35,Entertainment
5701,Ride Sharing,2025-02-09,9065.87,Transportation
5702,Phone Bill,2025-02-23,3105.48,Communication
5703,Concert,2025-02-22,3867.25,Entertainment
5704,Streaming Service,2025-02-14,5827.43,Entertainment
5705,Amusement Park,2025-02-06,9496.01,Entertainment
5706,Rent,2025-02-05,6003.98,Home
5707,Gift,2025-02-28,1007.03,Others
5708,Shirt,2025-02-03,8739.85,Clothing
5709,Coat,2025-02-17,1145.65,Clothing
5710,Gift,2025-02-26,4387.81,Others
5711,Electricity,2025-02-14,8666.34,Home
5712,Tuition,2025-02-20,5940.95,Education
5713,Gift,2025-02-06,1549.25,Others
5714,Amusement Park,2025-02-10,2368.63,Entertainment
5715,Equipment,2025-02-07,9810.37,Sports
5716,Train,2025-02-24,6328.59,Travel
5717,Fitness Class,2025-02-13,3717.58,Sports
5718,Karaoke,2025-02-02,6695.97,Entertainment
5719,Club,2025-02-12,171.99,Entertainment
5720,Theater,2025-02-18,1666.14,Entertainment
5721,Internet,2025-02-07,9500.42,Home
5722,Restaurant,2025-02-25,8084.20,Food
5723,Donation,2025-02-22,8888.73,Others
5724,Jeans,2025-02-23,2723.97,Clothing
5725,Shirt,2025-02-18,2524.00,Clothing
5726,Storage,2025-02-23,754.71,Others
5727,Electricity,2025-02-10,928.44,Home
5728,Furniture,2025-02-25,404.33,Home
5729,Belt,2025-02-22,7292.82,Clothing
5730,Pet,2025-02-14,6095.91,Others
5731,Charity,2025-02-04,6308.99,Others
5732,Meat,2025-02-21,6346.15,Food
5733,Drinks,2025-02-24,231.58,Food
5734,Shoes,2025-02-05,1443.84,Clothing
5735,Data Plan,2025-02-24,3675.31,Communication
5736,Fast Food,2025-02-12,1238.65,Food
5737,Charity,2025-02-26,192.43,Others
5738,Books,2025-02-07,3850.04,Education
5739,Furniture,2025-02-14,7767.09,Home
5740,Cruise,2025-02-11,3003.60,Travel
5741,Swimming,2025-02-17,155.12,Sports
5742,Bank Fee,2025-02-04,6425.90,Others
5743,Music Festival,2025-02-14,1620.88,Entertainment
5744,Train,2025-02-11,6910.43,Transportation
5745,Mortgage,2025-02-03,5594.39,Home
5746,SIM Card,2025-02-05,5306.18,Communication
5747,Seminar,2025-02-09,2651.77,Education
5748,Bank Fee,2025-02-06,310.01,Others
5749,Football,2025-02-14,5978.13,Sports
5750,Cafe,2025-02-26,8497.77,Food
5751,Fruits,2025-02-24,8792.79,Food
5752,Bus,2025-02-10,7202.00,Transportation
5753,Rental Car,2025-02-23,492.09,Travel
5754,Lottery,2025-02-09,1473.85,Others
5755,Rent,2025-02-20,6324.38,Home
5756,Train,2025-02-07,6846.61,Transportation
5757,Accessories,2025-02-17,2213.84,Others
5758,Fuel,2025-02-04,347.85,Transportation
5759,Stationery,2025-02-10,2436.80,Education
5760,Notebook,2025-02-12,5120.43,Education
5761,Delivery,2025-02-08,559.70,Food
5762,Fast Food,2025-02-05,450.60,Food
5763,Groceries,2025-02-11,7648.38,Food
5764,Doctor Visit,2025-02-13,196.25,Medical
5765,Delivery,2025-02-19,921.26,Food
5766,Shoes,2025-02-04,800.97,Clothing
5767,Fruits,2025-02-12,2607.13,Food
5768,Calling Card,2025-02-18,5869.73,Communication
5769,Surgery,2025-02-12,9932.58,Medical
5770,Swimming,2025-02-28,4373.31,Sports
5771,Cycling,2025-02-24,1712.61,Sports
5772,Travel Insurance,2025-02-24,5575.12,Travel
5773,Visa Fee,2025-02-21,8481.16,Travel
5774,Security,2025-02-03,1100.13,Others
5775,Insurance,2025-02-07,7986.38,Medical
5776,Tuition,2025-02-28,6489.60,Education
5777,Toll,2025-02-08,5563.51,Travel
5778,Cleaning,2025-02-18,4784.38,Home
5779,Cycling,2025-02-27,7096.94,Sports
5780,Notebook,2025-02-16,5475.11,Education
5781,Fuel,2025-02-01,2045.67,Travel
5782,Internet,2025-02-24,5839.76,Home
5783,Phone Bill,2025-02-18,1900.34,Communication
5784,Online Course,2025-02-12,147.64,Education
5785,Seminar,2025-02-03,2286.18,Education
5786,Rent,2025-02-07,739.96,Home
5787,Water Bill,2025-02-28,6132.76,Home
