serialNo,name,date,amount,category
5858,Repair,2025-03-01,6340.32,Home
5859,Fax,2025-03-04,2074.92,Communication
5860,Utilities,2025-03-27,3237.04,Home
5861,Exam Fee,2025-03-08,2677.76,Education
5862,Travel Guide,2025-03-07,664.65,Travel
5863,Yoga,2025-03-19,3620.54,Sports
5864,Rental Car,2025-03-23,3959.67,Travel
5865,Socks,2025-03-06,5899.98,Clothing
5866,Messenger App,2025-03-11,6056.46,Communication
5867,Miscellaneous,2025-03-17,6410.95,Others
5868,Flight,2025-03-19,2315.37,Travel
5869,Suit,2025-03-11,1499.34,Clothing
5870,Internet,2025-03-13,5982.21,Communication
5871,Hat,2025-03-07,2632.25,Clothing
5872,Amusement Park,2025-03-02,1195.02,Entertainment
5873,Laundry,2025-03-13,9540.49,Others
5874,Toll,2025-03-26,4435.99,Transportation
5875,Seminar,2025-03-11,2484.44,Education
5876,Health Check,2025-03-22,8610.74,Medical
5877,Eye Exam,2025-03-27,2602.56,Medical
5878,Tour Package,2025-03-06,5459.14,Travel
5879,Hotel,2025-03-01,5853.61,Travel
5880,Groceries,2025-03-06,2759.49,Food
5881,Laundry,2025-03-23,6057.98,Others
5882,Health Check,2025-03-10,2315.24,Medical
5883,Seminar,2025-03-11,6193.54,Education
5884,Laundry,2025-03-28,5479.19,Others
5885,Lecture,2025-03-01,8954.18,Education
5886,Decor,2025-03-21,5073.85,Home
5887,Taxi,2025-03-19,9913.68,Travel
5888,Visa Fee,2025-03-28,1073.87,Travel
5889,Exhibition,2025-03-28,7484.71,Entertainment
5890,Seminar,2025-03-03,3412.27,Education
5891,Rental Car,2025-03-20,7528.38,Travel
5892,Hospital,2025-03-18,7424.23,Medical
5893,Shoes,2025-03-25,6170.89,Clothing
5894,Workshop,2025-03-28,9476.89,Education
5895,Phone Bill,2025-03-21,2217.32,Communication
5896,Laundry,2025-03-24,9202.06,Others
5897,Snacks,2025-03-19,7136.73,Food
5898,Surgery,2025-03-09,2893.28,Medical
5899,Basketball,2025-03-27,220.66,Sports
5900,Suit,2025-03-16,5059.34,Clothing
5901,Vaccine,2025-04-14,1347.46,Medical
5902,Pet,2025-04-06,3836.67,Others
5903,Sweater,2025-04-05,9077.77,Clothing
5904,Mortgage,2025-04-07,9980.62,Home
5905,Rent,2025-04-07,3106.87,Home
5906,Luggage,2025-04-08,1067.37,Travel
5907,Tuition,2025-04-05,2027.68,Education
5908,Cycling,2025-04-21,9501.0,Sports
5909,Tips,2025-04-27,2037.87,Others
5910,Storage,2025-04-25,2859.12,Others
5911,SIM Card,2025-04-12,7463.12,Communication
5912,Car Maintenance,2025-04-01,1360.69,Transportation
5913,Nightclub,2025-04-01,9689.19,Entertainment
5914,Parking,2025-04-01,1205.15,Transportation
5915,Gym,2025-04-03,318.64,Sports
5916,Calling Card,2025-04-20,7965.95,Communication
5917,Hospital,2025-04-24,3594.61,Medical
5918,Visa Fee,2025-04-17,75.04,Travel
5919,Pants,2025-04-12,3696.35,Clothing
5920,Exam Fee,2025-04-07,517.4,Education
5921,Train Ticket,2025-04-20,7030.04,Transportation
5922,Insurance,2025-04-13,1055.44,Medical
5923,SIM Card,2025-04-12,5864.33,Communication
5924,Movie,2025-04-12,9827.34,Entertainment
5925,Running,2025-04-26,5180.7,Sports
5926,Sweater,2025-04-12,3919.52,Clothing
5927,Bicycle,2025-04-16,6623.74,Transportation
5928,Decor,2025-04-26,9614.23,Home
5929,SIM Card,2025-04-05,7034.21,Communication
5930,Game,2025-04-10,7066.04,Entertainment
5931,Tennis,2025-04-21,2466.35,Sports
5932,Tips,2025-04-23,7436.25,Others
5933,Taxi,2025-04-01,467.51,Transportation
5934,Game,2025-04-11,3737.08,Entertainment
5935,Socks,2025-04-23,4455.16,Clothing
5936,Basketball,2025-04-05,869.48,Sports
5937,Pants,2025-04-04,5718.17,Clothing
5938,Security,2025-04-05,77.78,Home
5939,Appliance,2025-04-07,9136.39,Home
5940,Hotel,2025-04-19,7641.53,Travel
5941,Tennis,2025-04-15,8105.12,Sports
5942,Internet,2025-04-26,7418.46,Communication
5943,Delivery,2025-04-12,6112.83,Food
5944,Train,2025-04-02,3632.35,Travel
5945,VPN,2025-04-13,4172.6,Communication
5946,Eye Exam,2025-04-15,8657.39,Medical
5947,Bar,2025-04-04,775.05,Entertainment
5948,Football,2025-04-06,6151.33,Sports
5949,Concert,2025-04-08,5300.48,Entertainment
5950,Coffee,2025-04-01,4156.12,Food
5951,Fuel,2025-04-14,4932.83,Transportation
5952,Theater,2025-04-03,3932.46,Entertainment
5953,Sweater,2025-04-20,655.67,Clothing
5954,Amusement Park,2025-04-07,4715.26,Entertainment
5955,Delivery,2025-04-17,7884.43,Food
5956,Tennis,2025-04-21,5952.93,Sports
5957,Football,2025-04-10,503.66,Sports
5958,Tuition,2025-04-03,940.32,Education
5959,Messenger App,2025-04-25,1121.72,Communication
5960,VPN,2025-04-12,9467.18,Communication
5961,Snacks,2025-04-18,2440.05,Food
5962,Taxi,2025-04-03,7953.74,Travel
5963,Cycling,2025-04-25,3769.75,Sports
5964,Cleaning,2025-04-19,4397.37,Home
5965,Roaming,2025-04-26,3816.55,Communication
5966,Books,2025-04-17,821.47,Education
5967,Bar,2025-04-28,2586.14,Entertainment
5968,Eye Exam,2025-04-04,3599.5,Medical
5969,Tips,2025-04-10,334.19,Others
5970,Library Fee,2025-04-01,9472.16,Education
5971,Tour Package,2025-04-19,8377.75,Travel
5972,Therapy,2025-04-01,5830.88,Medical
5973,Travel Guide,2025-04-03,3775.25,Travel
5974,Coffee,2025-04-10,855.06,Food
5975,Miscellaneous,2025-04-11,9536.92,Others
5976,Online Course,2025-04-14,6611.71,Education
5977,Stationery,2025-04-27,7201.22,Education
5978,Internet,2025-04-14,7156.39,Communication
5979,Bar,2025-04-26,5153.66,Entertainment
5980,Pants,2025-04-24,5002.51,Clothing
5981,Messenger App,2025-04-25,8775.93,Communication
5982,Theater,2025-04-11,7295.22,Entertainment
5983,Movie,2025-04-09,4592.84,Entertainment
5984,Cleaning,2025-04-03,1185.16,Home
5985,Dinner,2025-04-19,9811.19,Food
5986,Dress,2025-04-17,2782.64,Clothing
5987,Health Check,2025-04-23,3413.23,Medical
5988,Restaurant,2025-04-23,7874.43,Food
5989,Cleaning,2025-04-18,273.06,Home
5990,Hotel,2025-04-17,6964.8,Travel
5991,Exhibition,2025-04-23,3042.8,Entertainment
5992,Hotel,2025-04-01,8783.47,Travel
5993,Medicine,2025-04-05,6420.25,Medical
5994,Yoga,2025-04-12,3129.02,Sports
5995,Exam Fee,2025-04-18,1043.4,Education
5996,Donation,2025-04-28,2457.93,Others
5997,Mobile Recharge,2025-04-09,1861.4,Communication
5998,Ride Share,2025-04-03,4433.82,Transportation
5999,Mobile Recharge,2025-04-24,9226.58,Communication
6000,Utilities,2025-04-15,5529.06,Home
6001,Luggage,2025-05-03,7461.17,Travel
6002,Scarf,2025-05-13,7801.94,Clothing
6003,Surgery,2025-05-11,5522.91,Medical
6004,Jacket,2025-05-23,6025.29,Clothing
6005,Bakery,2025-05-24,9212.94,Food
6006,Internet,2025-05-26,4149.16,Communication
6007,Subway,2025-05-23,3616.13,Transportation
6008,Football,2025-05-16,7995.07,Sports
6009,Running,2025-05-24,7854.16,Sports
6010,Tennis,2025-05-23,7289.05,Sports
6011,Toll,2025-05-26,8330.09,Transportation
6012,Snacks,2025-05-24,7490.21,Food
6013,Fast Food,2025-05-04,4242.52,Food
6014,Amusement Park,2025-05-05,7611.4,Entertainment
6015,Training,2025-05-16,3858.81,Education
6016,Fitness Class,2025-05-17,8179.97,Sports
6017,Rent,2025-05-28,8864.58,Home
6018,Seminar,2025-05-26,8776.31,Education
6019,Medicine,2025-05-18,6768.29,Medical
6020,Exhibition,2025-05-27,1500.95,Entertainment
6021,Fuel,2025-05-22,3471.81,Transportation
6022,Football,2025-05-21,9296.97,Sports
6023,Streaming Service,2025-05-15,709.44,Entertainment
6024,Breakfast,2025-05-24,9829.22,Food
6025,Ride Share,2025-05-16,8328.03,Transportation
6026,Flight,2025-05-19,7029.58,Travel
6027,Data Plan,2025-05-01,6132.77,Communication
6028,Library Fee,2025-05-06,627.61,Education
6029,Eye Exam,2025-05-02,5486.19,Medical
6030,Pet,2025-05-03,410.69,Others
6031,Running,2025-05-28,9471.66,Sports
6032,Bakery,2025-05-08,7576.0,Food
6033,Decor,2025-05-21,5277.62,Home
6034,Shirt,2025-05-11,6515.84,Clothing
6035,Books,2025-05-12,7776.35,Education
6036,Toll,2025-05-05,3003.93,Transportation
6037,Messenger App,2025-05-10,2903.75,Communication
6038,Medicine,2025-05-23,7798.4,Medical
6039,Cleaning,2025-05-07,5450.06,Home
6040,Amusement Park,2025-05-03,1884.18,Entertainment
6041,Taxi,2025-05-06,9022.28,Travel
6042,Bus,2025-05-09,2506.52,Transportation
6043,Health Check,2025-05-04,338.98,Medical
6044,Toll,2025-05-15,6235.87,Transportation
6045,Parking,2025-05-18,9321.49,Transportation
6046,Furniture,2025-05-11,9299.05,Home
6047,Parking,2025-05-14,8997.58,Transportation
6048,Bus,2025-05-23,1573.53,Transportation
6049,Cycling,2025-05-10,5125.28,Sports
6050,Coffee,2025-05-14,1059.03,Food
6051,Dress,2025-05-24,5995.28,Clothing
6052,Workshop,2025-05-02,2550.69,Education
6053,Luggage,2025-05-26,6523.11,Travel
6054,Car Maintenance,2025-05-12,1143.36,Transportation
6055,Eye Exam,2025-05-22,4352.7,Medical
6056,Fax,2025-05-24,7114.79,Communication
6057,Tennis,2025-05-10,9600.29,Sports
6058,Toll,2025-05-03,5265.85,Transportation
6059,Parking,2025-05-26,8912.46,Transportation
6060,Train,2025-05-14,4270.03,Travel
6061,Tips,2025-05-24,7000.74,Others
6062,Eye Exam,2025-05-24,2431.13,Medical
6063,Books,2025-05-14,1021.46,Education
6064,Books,2025-05-06,7988.04,Education
6065,Taxi,2025-05-28,4706.32,Travel
6066,Flight,2025-05-04,9100.16,Travel
6067,Concert,2025-05-23,4066.92,Entertainment
6068,Game,2025-05-26,4104.6,Entertainment
6069,Running,2025-05-03,7932.39,Sports
6070,Furniture,2025-05-18,5328.65,Home
6071,Tips,2025-05-06,1648.87,Others
6072,Tour Package,2025-05-07,1893.01,Travel
6073,Dinner,2025-05-04,6662.35,Food
6074,Storage,2025-05-07,7318.49,Others
6075,Rental Car,2025-05-24,2749.63,Travel
6076,Mobile Recharge,2025-05-24,3416.07,Communication
6077,Doctor Visit,2025-05-20,9595.42,Medical
6078,Shoes,2025-05-23,5148.05,Clothing
6079,Internet,2025-05-03,8866.95,Communication
6080,Lecture,2025-05-11,3936.25,Education
6081,Mortgage,2025-05-02,2751.37,Home
6082,Dental,2025-05-05,9498.55,Medical
6083,Rental Car,2025-05-09,3598.48,Travel
6084,Therapy,2025-05-09,6190.06,Medical
6085,Medicine,2025-05-17,5669.06,Medical
6086,Travel Guide,2025-05-04,1421.45,Travel
6087,Bicycle,2025-05-10,5624.67,Transportation
6088,Train Ticket,2025-05-13,3007.29,Transportation
6089,Bakery,2025-05-14,464.96,Food
6090,Fast Food,2025-05-11,3038.86,Food
6091,Basketball,2025-05-18,4229.36,Sports
6092,Phone Bill,2025-05-25,6010.24,Communication
6093,Tour Package,2025-05-06,5021.2,Travel
6094,Equipment,2025-05-21,5001.92,Sports
6095,Rent,2025-05-27,2194.34,Home
6096,Shoes,2025-05-21,8370.5,Clothing
6097,Messenger App,2025-05-20,8391.73,Communication
6098,Tennis,2025-05-07,1992.57,Sports
6099,Socks,2025-05-18,2295.81,Clothing
6100,Phone Bill,2025-05-07,5707.12,Communication
6101,Hotel,2025-05-26,8105.34,Travel
6102,Flight,2025-05-21,2577.48,Travel
6103,Subway,2025-05-13,2482.03,Transportation
6104,Rent,2025-05-03,1397.51,Home
6105,Data Plan,2025-05-09,663.3,Communication
6106,Running,2025-05-18,2413.81,Sports
6107,Laundry,2025-05-19,5851.09,Others
6108,Luggage,2025-05-26,2921.44,Travel
6109,Travel Insurance,2025-05-05,6538.54,Travel
6110,Bakery,2025-05-16,9124.36,Food
6111,Fitness Class,2025-05-25,2265.31,Sports
6112,Restaurant,2025-05-09,6233.22,Food
6113,Donation,2025-05-18,4546.61,Others
6114,Delivery,2025-05-09,9898.93,Food
6115,Exhibition,2025-05-15,3094.31,Entertainment
6116,Scarf,2025-05-23,5717.88,Clothing
6117,Training,2025-05-10,1937.91,Education
6118,Surgery,2025-05-04,9175.63,Medical
6119,Basketball,2025-05-10,8998.15,Sports
6120,Mortgage,2025-05-11,2650.07,Home
6121,Car Maintenance,2025-05-06,6611.95,Transportation
6122,Delivery,2025-05-06,9499.83,Food
6123,Yoga,2025-05-09,6846.11,Sports
6124,Snacks,2025-05-15,7912.09,Food
6125,Gym,2025-05-01,6392.93,Sports
6126,Visa Fee,2025-05-14,137.72,Travel
6127,Stationery,2025-05-24,9001.94,Education
6128,Train,2025-05-04,9915.33,Travel
6129,Parking,2025-05-23,8938.01,Transportation
6130,Roaming,2025-05-01,1058.12,Communication
6131,Training,2025-05-10,6252.91,Education
6132,Mortgage,2025-05-11,4480.84,Home
6133,Hat,2025-05-18,4898.88,Clothing
6134,Delivery,2025-05-06,3257.77,Food
6135,Tour Package,2025-05-09,3362.54,Travel
6136,Gift,2025-05-25,1008.93,Others
6137,Tips,2025-05-17,2733.24,Others
6138,Furniture,2025-05-15,1329.0,Home
6139,Snacks,2025-05-05,7385.94,Food
6140,Donation,2025-05-22,7655.88,Others
6141,Toll,2025-05-21,4228.03,Transportation
6142,Library Fee,2025-05-18,2690.25,Education
6143,Lottery,2025-05-12,8979.21,Others
6144,Fuel,2025-05-28,2381.25,Transportation
6145,Internet,2025-05-04,2820.48,Home
6146,Vaccine,2025-05-21,8089.43,Medical
6147,Travel Insurance,2025-05-04,7577.61,Travel
6148,Vaccine,2025-05-16,94.76,Medical
6149,Luggage,2025-05-09,6906.73,Travel
6150,Workshop,2025-05-03,2928.11,Education
6151,Socks,2025-05-14,2041.12,Clothing
6152,Coffee,2025-05-28,1391.85,Food
6153,Health Check,2025-05-12,6940.06,Medical
6154,Breakfast,2025-05-17,2576.56,Food
6155,Workshop,2025-05-19,6261.23,Education
6156,Taxi,2025-05-21,9507.71,Transportation
6157,Running,2025-05-15,4378.29,Sports
6158,Tuition,2025-05-14,9871.88,Education
6159,Utilities,2025-05-12,471.5,Home
6160,Calling Card,2025-05-16,9776.48,Communication
6161,Tennis,2025-05-23,5277.72,Sports
6162,Fuel,2025-05-26,390.6,Transportation
6163,Coffee,2025-05-17,8770.55,Food
6164,Health Check,2025-05-14,2275.11,Medical
6165,Cleaning,2025-05-09,5561.91,Home
6166,Car Maintenance,2025-05-17,4910.05,Transportation
6167,Pants,2025-05-03,1143.34,Clothing
6168,Messenger App,2025-05-09,850.51,Communication
6169,Medicine,2025-05-03,9269.96,Medical
6170,Furniture,2025-05-25,6136.78,Home
6171,Utilities,2025-05-22,8289.0,Home
6172,Theater,2025-05-03,9163.11,Entertainment
6173,Exam Fee,2025-05-06,4032.76,Education
6174,Lottery,2025-05-03,4929.65,Others
6175,Messenger App,2025-05-16,3772.09,Communication
6176,Gym,2025-05-16,7296.93,Sports
6177,Nightclub,2025-05-24,9961.09,Entertainment
6178,Books,2025-05-21,5609.04,Education
6179,Appliance,2025-05-22,2699.01,Home
6180,Lecture,2025-05-08,1188.15,Education
6181,Gift,2025-05-01,698.33,Others
6182,Basketball,2025-05-18,7813.32,Sports
6183,Socks,2025-05-06,904.86,Clothing
6184,Lecture,2025-05-22,1411.41,Education
6185,Football,2025-05-09,5443.9,Sports
6186,Lottery,2025-05-18,3278.0,Others
6187,Gift,2025-05-25,5238.63,Others
6188,Pet,2025-05-01,1358.87,Others
6189,Cycling,2025-05-25,3921.45,Sports
6190,Phone Bill,2025-05-05,787.17,Communication
6191,Shoes,2025-05-27,6814.65,Clothing
6192,Movie,2025-05-06,1617.47,Entertainment
6193,Nightclub,2025-05-02,4346.85,Entertainment
6194,Socks,2025-05-17,8559.52,Clothing
6195,Online Course,2025-05-06,3183.48,Education
6196,Bicycle,2025-05-03,1262.18,Transportation
6197,Utilities,2025-05-06,3195.62,Home
6198,Jacket,2025-05-17,9552.49,Clothing
6199,Medicine,2025-05-22,1513.66,Medical
6200,Lottery,2025-05-19,8399.66,Others
6201,Seminar,2025-05-26,927.38,Education
6202,Security,2025-05-08,3203.69,Home
6203,Training,2025-05-02,1477.74,Education
6204,Gift,2025-05-26,3492.14,Others
6205,Dental,2025-05-10,5733.28,Medical
6206,Vaccine,2025-05-12,9276.59,Medical
6207,Tennis,2025-05-13,9715.45,Sports
6208,Health Check,2025-05-15,2123.31,Medical
6209,Streaming Service,2025-05-13,7402.86,Entertainment
6210,Bakery,2025-05-04,917.99,Food
6211,Subscription,2025-05-23,9393.91,Others
6212,Restaurant,2025-05-24,2733.72,Food
6213,Socks,2025-05-26,9624.7,Clothing
6214,Seminar,2025-05-01,7127.07,Education
6215,Tour Package,2025-05-24,465.9,Travel
6216,Car Maintenance,2025-05-11,3412.95,Transportation
6217,Surgery,2025-05-07,101.23,Medical
6218,Internet,2025-05-05,7550.86,Communication
6219,Shirt,2025-05-16,4308.56,Clothing
6220,Mortgage,2025-05-01,898.55,Home
6221,Lecture,2025-05-10,1062.35,Education
6222,Training,2025-05-18,5501.36,Education
6223,Jacket,2025-05-14,976.47,Clothing
6224,Delivery,2025-05-08,9102.42,Food
6225,Miscellaneous,2025-05-02,9846.39,Others
6226,Messenger App,2025-05-13,9800.14,Communication
6227,Doctor Visit,2025-05-27,3380.29,Medical
6228,Restaurant,2025-05-24,9634.64,Food
6229,Tuition,2025-05-13,5657.86,Education
6230,Security,2025-05-25,8851.7,Home
6231,Flight,2025-05-19,2662.01,Travel
6232,Cleaning,2025-05-20,6420.73,Home
6233,Visa Fee,2025-05-28,4638.4,Travel
6234,Medicine,2025-05-09,9208.95,Medical
6235,Lecture,2025-05-18,1971.91,Education
6236,Internet,2025-05-19,25.48,Communication
6237,Subscription,2025-05-24,4431.15,Others
6238,Car Maintenance,2025-05-21,238.29,Transportation
6239,Stationery,2025-05-08,3151.61,Education
6240,Surgery,2025-05-24,7731.17,Medical
6241,Taxi,2025-05-19,6548.7,Transportation
6242,Bar,2025-05-23,227.83,Entertainment
6243,Cycling,2025-05-26,1098.07,Sports
6244,Coffee,2025-05-10,7288.31,Food
6245,Fitness Class,2025-05-05,7219.58,Sports
6246,Nightclub,2025-05-23,5255.96,Entertainment
6247,Mortgage,2025-05-12,7363.08,Home
6248,Snacks,2025-05-20,311.36,Food
6249,Scarf,2025-05-16,9690.16,Clothing
6250,Workshop,2025-05-07,3572.66,Education
6251,Pet,2025-05-24,7274.92,Others
6252,Jacket,2025-05-02,1797.29,Clothing
6253,Parking,2025-05-15,1218.37,Transportation
6254,Travel Insurance,2025-05-28,6082.14,Travel
6255,Running,2025-05-13,5462.96,Sports
6256,Ride Share,2025-05-01,2481.05,Transportation
6257,Furniture,2025-05-23,9402.01,Home
6258,Subway,2025-05-07,7115.43,Transportation
6259,Books,2025-05-17,1436.15,Education
6260,Exam Fee,2025-05-02,5280.39,Education
6261,Repair,2025-05-17,5323.34,Home
6262,Donation,2025-05-24,9893.53,Others
6263,Insurance,2025-05-07,892.68,Medical
6264,Ride Share,2025-05-18,3404.37,Transportation
6265,Dress,2025-05-21,5590.28,Clothing
6266,Shoes,2025-05-23,9081.31,Clothing
6267,Hat,2025-05-17,9040.95,Clothing
6268,Coffee,2025-05-11,239.93,Food
6269,Dinner,2025-05-13,8519.52,Food
6270,Hospital,2025-05-09,8164.9,Medical
6271,SIM Card,2025-05-05,9870.11,Communication
6272,Calling Card,2025-05-28,4630.98,Communication
6273,Books,2025-05-08,3248.27,Education
6274,Internet,2025-05-16,2604.33,Home
6275,Exam Fee,2025-05-10,2794.76,Education
6276,Movie,2025-05-09,2299.41,Entertainment
6277,Taxi,2025-05-13,3563.13,Travel
6278,Utilities,2025-05-13,4102.12,Home
6279,Tuition,2025-05-15,4574.49,Education
6280,Swimming,2025-05-16,1626.56,Sports
6281,Training,2025-05-13,4221.12,Education
6282,Toll,2025-05-15,4075.5,Transportation
6283,Donation,2025-05-04,6244.74,Others
6284,Parking,2025-05-06,7002.36,Transportation
6285,Repair,2025-05-10,5441.73,Home
6286,Phone Bill,2025-05-21,8324.06,Communication
6287,Books,2025-05-27,3415.6,Education
6288,Medicine,2025-05-10,5621.95,Medical
6289,Rental Car,2025-05-27,648.77,Travel
6290,Football,2025-05-24,3656.11,Sports
6291,Mortgage,2025-05-13,2876.61,Home
6292,Appliance,2025-05-02,5823.74,Home
6293,Hotel,2025-05-21,2941.42,Travel
6294,Concert,2025-05-25,7680.25,Entertainment
6295,Lottery,2025-05-19,5659.91,Others
6296,KTV,2025-05-28,1343.01,Entertainment
6297,Vaccine,2025-05-17,3886.5,Medical
6298,Hat,2025-05-13,1136.56,Clothing
6299,Mortgage,2025-05-05,9355.02,Home
6300,Tips,2025-05-10,4043.42,Others
6301,Fuel,2025-05-04,4887.55,Transportation
6302,Lecture,2025-05-14,60.67,Education
6303,Seminar,2025-05-02,5104.16,Education
6304,Exam Fee,2025-05-11,8579.26,Education
6305,Mobile Recharge,2025-05-03,33.24,Communication
6306,Security,2025-05-08,3848.06,Home
6307,Cycling,2025-05-24,9972.55,Sports
6308,Tuition,2025-05-07,7725.4,Education
6309,Fax,2025-05-02,1150.67,Communication
6310,Miscellaneous,2025-05-15,962.01,Others
6311,Doctor Visit,2025-05-09,14.19,Medical
6312,Pet,2025-05-16,1814.82,Others
6313,Running,2025-05-22,8244.13,Sports
6314,Fine,2025-05-24,8074.35,Others
6315,Exhibition,2025-05-04,5192.36,Entertainment
6316,Data Plan,2025-05-19,802.96,Communication
6317,Pet,2025-05-21,2308.46,Others
6318,Taxi,2025-05-19,1711.31,Travel
6319,Online Course,2025-05-24,8133.55,Education
6320,Train,2025-05-17,4614.41,Travel
6321,Seminar,2025-05-10,7665.67,Education
6322,Lecture,2025-05-18,3682.93,Education
6323,Hat,2025-05-26,9965.27,Clothing
6324,Data Plan,2025-05-23,9366.47,Communication
6325,Shirt,2025-05-16,4430.52,Clothing
6326,Tips,2025-05-02,2113.6,Others
6327,Tennis,2025-05-04,321.18,Sports
6328,Shoes,2025-05-23,2021.44,Clothing
6329,Luggage,2025-05-23,128.06,Travel
6330,Surgery,2025-05-25,1175.29,Medical
6331,Dinner,2025-05-22,6493.72,Food
6332,Miscellaneous,2025-05-23,365.5,Others
6333,Lottery,2025-05-18,8429.38,Others
6334,Taxi,2025-05-20,4411.88,Transportation
6335,Equipment,2025-05-24,8986.74,Sports
6336,Train,2025-05-15,3914.09,Travel
6337,Fitness Class,2025-05-23,8565.2,Sports
6338,Online Course,2025-05-02,2433.99,Education
6339,Roaming,2025-05-21,7863.33,Communication
6340,Storage,2025-05-02,3175.4,Others
6341,Suit,2025-05-08,900.24,Clothing
6342,Scarf,2025-05-21,8803.32,Clothing
6343,Stationery,2025-05-15,9956.14,Education
6344,Visa Fee,2025-05-27,3500.07,Travel
6345,Fax,2025-05-11,7214.23,Communication
6346,Equipment,2025-05-12,6247.34,Sports
6347,Dinner,2025-05-22,6035.5,Food
6348,Books,2025-05-08,1387.86,Education
6349,Lunch,2025-05-27,4393.18,Food
6350,Travel Guide,2025-05-02,5881.18,Travel
6351,Mortgage,2025-05-25,4050.79,Home
6352,VPN,2025-05-20,3179.66,Communication
6353,Concert,2025-05-11,9154.82,Entertainment
6354,Messenger App,2025-05-03,9378.21,Communication
6355,VPN,2025-05-12,9491.87,Communication
6356,Delivery,2025-05-17,1853.0,Food
6357,Dental,2025-05-06,7174.69,Medical
6358,Stationery,2025-05-06,6414.67,Education
6359,Dental,2025-05-08,250.56,Medical
6360,Medicine,2025-05-04,7540.09,Medical
